kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra_str,dec_str,koi_kepmag,koi_kepmag_err
10531955,K02208.01,Kepler-1141 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.344512589,5.694e-06,-5.694e-06,132.87316,0.00217,-0.00217,0.803,0.003,-0.572,1.4116,0.0603,-0.0603,58.9,3.2,-3.2,0.97,0.14,-0.13,1471.0,,,1106.25,459.81,-339.72,21.90,1,q1_q17_dr25_tce,5821.00,104.00,-116.00,4.328,0.126,-0.115,1.1320,0.1680,-0.1510,19h22m10.47s,+47d43m33.2s,12.589,
4833421,K00232.02,Kepler-122 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.766165573,7.619e-06,-7.619e-06,134.01725,0.00107,-0.00107,0.017,0.307,-0.017,3.8314,0.0296,-0.0296,364.8,5.9,-5.9,2.27,0.36,-0.36,1159.0,,,426.48,193.40,-148.09,65.60,2,q1_q17_dr25_tce,6038.00,121.00,-121.00,4.284,0.137,-0.112,1.1910,0.1890,-0.1890,19h24m26.85s,+39d56m56.8s,14.247,
8168187,K02209.01,Kepler-1142 b,CONFIRMED,CANDIDATE,0.9880,0,0,0,0,18.3027235,0.0001492,-0.0001492,142.89166,0.00641,-0.00641,0.742,0.165,-0.507,8.262,0.217,-0.217,186.7,8.3,-8.3,2.72,0.65,-0.44,902.0,,,156.71,99.65,-52.00,24.70,1,q1_q17_dr25_tce,5528.00,88.00,-77.00,3.892,0.120,-0.120,1.8390,0.4400,-0.2930,19h30m51.47s,+44d04m56.4s,14.310,
4142847,K02210.01,Kepler-1143 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,2.888904439,7.104e-06,-7.104e-06,132.15271,0.00186,-0.00186,0.77,0.007,-0.558,1.6043,0.0622,-0.0622,402.2,19.8,-19.8,1.68,0.1,-0.06,976.0,,,215.06,39.46,-29.01,23.70,2,q1_q17_dr25_tce,4895.00,78.00,-78.00,4.589,0.018,-0.046,0.7590,0.0410,-0.0300,19h09m12.68s,+39d17m22.9s,15.195,
10203349,K02212.01,Kepler-1144 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,17.14648756,8.658e-05,-8.658e-05,140.66122,0.00459,-0.00459,0.918,0.025,-0.646,4.2354,0.073,-0.073,440.3,17.9,-17.9,3.64,0.55,-0.84,811.0,,,102.24,41.97,-44.62,28.30,1,q1_q17_dr25_tce,5559.00,83.00,-72.00,4.127,0.210,-0.090,1.4120,0.2160,-0.3240,19h20m10.38s,+47d15m28.7s,14.941,
9718066,K02287.01,Kepler-378 b,CONFIRMED,CANDIDATE,0.1990,0,0,0,0,16.09227518,6.165e-05,-6.165e-05,142.51659,0.00331,-0.00331,0.932,0.027,-0.654,2.1072,0.095,-0.095,128.5,8,-8,0.98,0.09,-0.02,503.0,,,15.15,4.04,-1.88,18.10,1,q1_q17_dr25_tce,4657.00,93.00,-93.00,4.641,0.012,-0.048,0.6700,0.0550,-0.0170,19h39m47.66s,+46d26m19.1s,12.485,
3440978,K02288.01,,CANDIDATE,CANDIDATE,0.9970,0,0,0,0,38.103908,0.0002255,-0.0002255,161.08647,0.00476,-0.00476,0.987,68.56,-0.005,3.837,0.223,-0.223,961.1,56.1,-56.1,4.08,0.51,-0.51,456.0,,,10.22,4.33,-3.29,20.30,1,q1_q17_dr25_tce,5250.00,158.00,-158.00,4.522,0.088,-0.072,0.7710,0.0960,-0.0960,19h22m48.72s,+38d34m01.3s,15.469,
3867615,K02289.01,Kepler-379 c,CONFIRMED,CANDIDATE,0.9440,0,0,0,0,62.7843981,0.0004231,-0.0004231,157.30698,0.00453,-0.00453,0.272,0.171,-0.272,4.81,0.143,-0.143,325,16.4,-16.4,2.28,0.39,-0.32,530.0,,,18.70,9.11,-6.06,21.10,1,q1_q17_dr25_tce,6053.00,121.00,-133.00,4.279,0.120,-0.120,1.2600,0.2170,-0.1770,19h42m48.27s,+38d56m45.0s,13.358,
12121570,K02290.01,Kepler-1816 b,CONFIRMED,CANDIDATE,0.9700,0,0,0,0,91.500873,0.0005231,-0.0005231,165.67309,0.00493,-0.00493,0.032,0.405,-0.032,4.842,0.126,-0.126,704.8,35.8,-35.8,1.82,0.13,-0.07,310.0,,,2.18,0.53,-0.32,22.60,1,q1_q17_dr25_tce,5051.00,111.00,-90.00,4.628,0.017,-0.052,0.7060,0.0470,-0.0300,19h47m24.24s,+50d41m56.1s,14.447,
8410415,K02291.01,Kepler-1817 b,CONFIRMED,CANDIDATE,0.9850,0,0,0,0,44.2993483,0.0002664,-0.0002664,141.28194,0.00497,-0.00497,0.614,0.346,-0.389,4.298,0.146,-0.146,797.9,38.7,-38.7,2.68,0.22,-0.21,463.0,,,10.85,2.66,-2.18,23.20,1,q1_q17_dr25_tce,5316.00,85.00,-74.00,4.459,0.077,-0.063,0.9150,0.0740,-0.0740,18h48m07.99s,+44d28m40.8s,15.115,
7987866,K02363.01,Kepler-1832 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,3.13877646,1.164e-05,-1.164e-05,133.65614,0.00338,-0.00338,0.436,0.026,-0.436,1.6663,0.0922,-0.0922,174.1,10.3,-10.3,0.97,0.13,-0.11,1022.0,,,257.32,114.36,-76.04,20.20,1,q1_q17_dr25_tce,5242.00,157.00,-157.00,4.556,0.090,-0.099,0.7220,0.0960,-0.0780,19h59m24.44s,+43d43m55.9s,14.364,
9532710,K02364.01,,CANDIDATE,CANDIDATE,0.3050,0,0,0,0,5.24242029,4.077e-05,-4.077e-05,133.23047,0.00765,-0.00765,0.863,0.034,-0.602,6.413,0.185,-0.185,334.9,19.1,-19.1,3.86,2.42,-2.41,1367.0,,,825.00,1706.42,-724.25,20.10,1,q1_q17_dr25_tce,5383.00,206.00,-187.00,3.824,0.791,-0.339,1.8290,1.1430,-1.1430,19h37m32.33s,+46d09m28.2s,15.830,
11560897,K02365.01,Kepler-430 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,35.9682692,0.0001496,-0.0001496,138.66885,0.00345,-0.00345,0.883,0.055,-0.595,2.839,0.108,-0.108,269.7,14.4,-14.4,2.95,0.49,-0.61,674.0,,,48.68,21.30,-19.51,21.00,1,q1_q17_dr25_tce,5883.00,79.00,-79.00,4.149,0.176,-0.095,1.5290,0.2560,-0.3130,19h31m14.08s,+49d34m46.0s,13.848,
11342416,K02366.01,Kepler-1209 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,25.3690868,0.0001467,-0.0001467,143.68699,0.00497,-0.00497,0.845,0.099,-0.585,4.746,0.118,-0.118,110.1,5.8,-5.8,1.67,0.29,-0.28,755.0,,,76.90,36.94,-28.39,21.60,1,q1_q17_dr25_tce,6126.00,123.00,-136.00,4.224,0.130,-0.117,1.4060,0.2380,-0.2380,19h10m20.38s,+49d09m17.2s,12.476,
9086251,K02367.01,Kepler-1833 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,6.89213244,3.308e-05,-3.308e-05,131.63179,0.00393,-0.00393,0.541,0.04,-0.446,1.725,0.114,-0.114,82,6,-6,1.35,0.23,-0.19,1177.0,,,454.45,214.98,-147.11,17.30,1,q1_q17_dr25_tce,6164.00,110.00,-135.00,4.227,0.110,-0.110,1.4460,0.2480,-0.2030,19h23m29.13s,+45d24m37.1s,12.618,
4254466,K02134.01,Kepler-1113 b,CONFIRMED,CANDIDATE,0.9120,0,0,0,0,42.3006282,0.0002167,-0.0002167,168.77783,0.00372,-0.00372,0.269,0.2,-0.269,4.372,0.135,-0.135,507.9,24.9,-24.9,2.54,0.44,-0.27,558.0,,,22.94,10.04,-5.66,23.80,1,q1_q17_dr25_tce,5852.00,70.00,-88.00,4.353,0.095,-0.116,1.1290,0.1930,-0.1190,19h17m37.61s,+39d20m19.8s,14.766,
5801571,K00225.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,0.838597429,1.45e-07,-1.45e-07,141.537817,0.000145,-0.000145,1.274,0.279,-0.147,1.68668,0.00855,-0.00855,2482.1,10.2,-10.2,44.67,7.91,-2.97,2278.0,,,6353.25,2844.51,-1118.30,303.70,1,q1_q17_dr25_tce,6366.00,70.00,-89.00,4.352,0.032,-0.120,1.2360,0.2190,-0.0820,19h39m39.19s,+41d04m29.0s,14.784,
9904006,K02135.01,Kepler-361 c,CONFIRMED,CANDIDATE,0.9790,0,0,0,0,55.1866213,0.0003462,-0.0003462,180.75953,0.00549,-0.00549,0.225,0.215,-0.225,9.133,0.168,-0.168,375.5,10.9,-10.9,2.47,0.46,-0.35,568.0,,,24.56,12.61,-7.95,36.20,1,q1_q17_dr25_tce,6178.00,111.00,-135.00,4.269,0.125,-0.125,1.2670,0.2370,-0.1780,19h47m12.83s,+46d44m28.1s,13.573,
5288570,K02136.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.728528176,8.644e-06,-8.644e-06,131.80851,0.00421,-0.00421,0.787,0.183,-0.549,3.682,0.131,-0.131,197.6,8.6,-8.6,5.07,0.78,-2.94,2720.0,,,12977.86,6896.43,-10989.58,26.20,1,q1_q17_dr25_tce,6153.00,217.00,-217.00,3.597,0.616,-0.115,3.2790,0.5070,-1.9000,19h42m00.26s,+40d24m36.8s,12.990,
9364609,K02137.01,Kepler-1114 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,14.97436238,4.734e-05,-4.734e-05,141.50057,0.00265,-0.00265,0.092,0.358,-0.092,2.4461,0.084,-0.084,265.4,12.5,-12.5,1.28,0.09,-0.09,631.0,,,37.53,9.08,-7.67,24.90,1,q1_q17_dr25_tce,5311.00,106.00,-106.00,4.532,0.055,-0.050,0.8000,0.0570,-0.0570,19h56m56.87s,+45d50m04.9s,13.747,
7457296,K02213.01,Kepler-1145 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.97076603,1.113e-05,-1.113e-05,134.63962,0.00232,-0.00232,0.775,0.17,-0.542,1.814,0.07,-0.07,349.2,17.3,-17.3,1.6,0.19,-0.18,958.0,,,198.43,77.80,-60.00,23.90,1,q1_q17_dr25_tce,5178.00,153.00,-153.00,4.521,0.085,-0.076,0.7780,0.0880,-0.0880,19h41m13.96s,+43d02m39.9s,15.443,
10328458,K02214.01,Kepler-1146 b,CONFIRMED,CANDIDATE,0.9940,0,0,0,0,2.352273912,8.087e-06,-8.087e-06,131.80267,0.00262,-0.00262,0.095,0.359,-0.095,1.7389,0.0873,-0.0873,318.6,18.9,-18.9,1.29,0.1,-0.08,1019.0,,,255.03,78.68,-57.05,20.40,1,q1_q17_dr25_tce,4816.00,143.00,-143.00,4.608,0.020,-0.060,0.7480,0.0590,-0.0480,19h06m51.99s,+47d25m32.3s,15.848,
7050060,K02215.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,22.0425953,0.0003503,-0.0003503,134.1281,0.0104,-0.0104,1.191,0.428,-0.528,61.2018,0,0,348,6.5,-6.5,28.78,7.83,-7.83,760.0,,,78.85,65.70,-42.66,90.40,1,q1_q17_dr25_tce,5974.00,189.00,-210.00,4.216,0.258,-0.172,1.2600,0.3430,-0.3430,19h45m01.22s,+42d31m48.8s,12.999,
4248120,K02216.01,Kepler-1808 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,23.34036251,9.674e-05,-9.674e-05,136.20727,0.00354,-0.00354,0.25,0.206,-0.25,2.054,0.111,-0.111,615.1,40.1,-40.1,2.21,0.53,-0.36,601.0,,,30.94,22.86,-11.71,18.20,1,q1_q17_dr25_tce,5530.00,165.00,-165.00,4.425,0.153,-0.187,0.8920,0.2170,-0.1450,19h09m10.20s,+39d22m59.6s,15.230,
9580992,K02217.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,37.8034121,0.0003744,-0.0003744,155.37719,0.00607,-0.00607,0.968,0.021,-0.716,4.641,0.34,-0.34,678.1,36.1,-36.1,2.95,0.54,-0.23,460.0,,,10.57,6.24,-2.61,20.20,1,q1_q17_dr25_tce,5329.00,175.00,-159.00,4.572,0.032,-0.128,0.8190,0.1490,-0.0640,19h14m34.20s,+46d12m56.4s,15.191,
8321314,K02293.01,Kepler-1683 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,15.03366411,6.423e-05,-6.423e-05,144.98055,0.00349,-0.00349,0.01,0.427,-0.01,3.272,0.103,-0.103,374.9,19.9,-19.9,1.7,0.21,-0.08,669.0,,,47.32,15.67,-6.57,22.20,1,q1_q17_dr25_tce,5523.00,74.00,-82.00,4.526,0.026,-0.111,0.8910,0.1100,-0.0390,19h53m48.03s,+44d17m02.4s,14.837,
6934986,K02294.01,,CANDIDATE,CANDIDATE,0.9700,0,0,0,0,131.485184,0.001433,-0.001433,177.48749,0.00575,-0.00575,0.578,0.05,-0.454,5.294,0.245,-0.245,557.8,33.7,-33.7,3.03,0.52,-0.51,400.0,,,6.08,2.83,-2.21,19.40,1,q1_q17_dr25_tce,5765.00,105.00,-116.00,4.236,0.162,-0.108,1.2420,0.2090,-0.2090,19h08m36.77s,+42d25m17.8s,14.895,
4049901,K02295.01,,CANDIDATE,CANDIDATE,0.9610,0,0,0,0,16.2908527,0.0001407,-0.0001407,132.11774,0.00593,-0.00593,0.105,0.353,-0.105,3.176,0.188,-0.188,44.1,3.6,-3.6,0.52,0.05,-0.03,622.0,,,35.48,10.27,-6.33,14.50,1,q1_q17_dr25_tce,5425.00,108.00,-108.00,4.549,0.039,-0.072,0.7970,0.0730,-0.0450,19h18m10.83s,+39d09m51.9s,11.671,
11498128,K02296.01,Kepler-1177 b,CONFIRMED,CANDIDATE,0.9900,0,0,0,0,106.247882,0.001904,-0.001904,135.7435,0.0125,-0.0125,0.586,0.001,-0.489,13.78,0.374,-0.374,397.4,18.7,-18.7,2.01,0.27,-0.19,377.0,,,4.75,1.87,-1.14,24.00,1,q1_q17_dr25_tce,5679.00,101.00,-112.00,4.435,0.076,-0.104,0.9720,0.1350,-0.0900,19h06m41.15s,+49d24m22.6s,14.552,
8041216,K00237.01,Kepler-500 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,8.508333104,9.705e-06,-9.705e-06,134.785645,0.000965,-0.000965,0.004,0.413,-0.004,3.4559,0.0353,-0.0353,646.5,8.2,-8.2,2.6,0.37,-0.28,909.0,,,161.66,65.86,-42.15,93.40,1,q1_q17_dr25_tce,5767.00,104.00,-115.00,4.396,0.090,-0.110,1.0300,0.1490,-0.1080,19h43m48.32s,+43d51m07.4s,14.176,
11824786,K02371.01,Kepler-1212 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0,12.94123564,7.239e-05,-7.239e-05,139.89901,0.00484,-0.00484,0.028,0.404,-0.028,4.636,0.133,-0.133,328.8,17.6,-17.6,1.7,0.53,-0.17,795.0,,,94.29,86.83,-27.77,22.10,1,q1_q17_dr25_tce,6119.00,182.00,-200.00,4.497,0.052,-0.208,0.9380,0.2880,-0.0960,19h47m24.82s,+50d02m14.5s,15.012,
12254909,K02372.01,Kepler-1213 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,5.349791,2.509e-05,-2.509e-05,133.8836,0.00412,-0.00412,0.867,0.007,-0.602,4.279,0.116,-0.116,88.8,4.4,-4.4,1.29,0.21,-0.11,1156.0,,,422.79,192.78,-99.31,23.30,1,q1_q17_dr25_tce,6074.00,108.00,-145.00,4.368,0.051,-0.110,1.1830,0.1950,-0.0970,19h17m56.59s,+50d56m39.0s,13.386,
10798331,K02373.01,,CANDIDATE,CANDIDATE,0.9900,0,0,0,0,147.281212,0.001212,-0.001212,148.80124,0.00668,-0.00668,0.474,0.001,-0.455,7.375,0.217,-0.217,452.8,30,-30,2.28,0.35,-0.29,353.0,,,3.69,1.62,-1.08,17.30,1,q1_q17_dr25_tce,5708.00,114.00,-103.00,4.365,0.115,-0.103,1.0540,0.1610,-0.1350,19h29m15.52s,+48d08m25.7s,14.685,
9364290,K02374.01,Kepler-382 b,CONFIRMED,CANDIDATE,0.9940,0,0,0,0,5.26211833,2.75e-05,-2.75e-05,136.37566,0.00403,-0.00403,0.71,0.012,-0.521,3.244,0.12,-0.12,194.5,10.5,-10.5,1.95,0.31,-0.41,1166.0,,,436.61,181.90,-179.52,20.30,1,q1_q17_dr25_tce,5587.00,75.00,-75.00,4.188,0.188,-0.101,1.3090,0.2080,-0.2770,19h56m32.68s,+45d52m11.7s,14.623,
9364290,K02374.02,Kepler-382 c,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,12.1628195,6.256e-05,-6.256e-05,137.52402,0.00423,-0.00423,0.971,0.017,-0.685,2.3161,0.0877,-0.0877,306.3,23.2,-23.2,3.14,0.5,-0.66,882.0,,,142.77,59.49,-58.70,15.20,2,q1_q17_dr25_tce,5587.00,75.00,-75.00,4.188,0.188,-0.101,1.3090,0.2080,-0.2770,19h56m32.68s,+45d52m11.7s,14.623,
5022828,K02138.01,Kepler-1115 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0,23.5541012,0.0001812,-0.0001812,144.21486,0.00549,-0.00549,0.536,0.389,-0.328,7.3,0.159,-0.159,95.2,3.7,-3.7,2.33,0.86,-0.7,1381.0,,,859.63,961.81,-508.02,29.90,1,q1_q17_dr25_tce,9565.00,302.00,-416.00,4.088,0.171,-0.209,2.2860,0.8410,-0.6880,19h39m58.02s,+40d08m39.9s,11.980,
8233702,K02140.01,Kepler-1116 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,41.6977582,0.0001891,-0.0001891,134.24608,0.00368,-0.00368,0.018,0.377,-0.018,5.513,0.112,-0.112,684.8,28.6,-28.6,2.26,0.6,-0.21,488.0,,,13.45,10.62,-3.57,27.70,1,q1_q17_dr25_tce,5730.00,153.00,-170.00,4.545,0.035,-0.184,0.8700,0.2340,-0.0780,19h27m44.08s,+44d06m55.8s,15.265,
11403339,K02143.01,Kepler-1117 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,4.79029482,1.966e-05,-1.966e-05,134.95277,0.00325,-0.00325,0.46,0.068,-0.414,2.7219,0.09,-0.09,142,7,-7,1.01,0.11,-0.04,938.0,,,183.02,51.32,-23.82,23.10,1,q1_q17_dr25_tce,5412.00,72.00,-80.00,4.562,0.017,-0.099,0.8430,0.0860,-0.0330,19h28m20.35s,+49d14m14.9s,14.102,
8260902,K02144.01,Kepler-1118 b,CONFIRMED,CANDIDATE,0.9910,0,0,0,0,38.6715843,0.0002103,-0.0002103,157.61988,0.00482,-0.00482,0.773,0.143,-0.532,5.532,0.148,-0.148,599.3,26.8,-26.8,2.45,0.83,-0.38,502.0,,,15.03,15.04,-5.49,25.20,1,q1_q17_dr25_tce,5432.00,159.00,-159.00,4.420,0.147,-0.273,0.9130,0.3060,-0.1410,19h59m51.76s,+44d09m39.2s,14.940,
8381204,K02145.01,Kepler-1119 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,8.32651854,4.605e-05,-4.605e-05,135.58655,0.00464,-0.00464,0.782,0.118,-0.584,5.483,0.113,-0.113,267.9,11.1,-11.1,1.8,0.59,-0.2,938.0,,,182.69,182.74,-57.03,27.20,1,q1_q17_dr25_tce,6057.00,189.00,-210.00,4.450,0.056,-0.224,1.0000,0.3300,-0.1100,19h48m04.59s,+44d19m39.1s,15.060,
12058204,K02218.01,Kepler-373 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.53533152,1.86e-05,-1.86e-05,132.76087,0.00255,-0.00255,0.051,0.376,-0.051,2.793,0.0792,-0.0792,260.6,10.4,-10.4,1.75,0.26,-0.23,1054.0,,,292.33,114.81,-84.46,27.50,1,q1_q17_dr25_tce,5588.00,75.00,-75.00,4.331,0.132,-0.108,1.1000,0.1640,-0.1470,19h17m33.12s,+50d35m49.4s,14.514,
12058204,K02218.02,Kepler-373 c,CONFIRMED,CANDIDATE,0.9830,0,0,0,0,16.7261969,0.0001475,-0.0001475,143.74673,0.00675,-0.00675,0.496,0.477,-0.289,2.708,0.227,-0.227,194.9,19.5,-19.5,1.56,0.24,-0.21,729.0,,,66.83,26.24,-19.31,11.60,2,q1_q17_dr25_tce,5588.00,75.00,-75.00,4.331,0.132,-0.108,1.1000,0.1640,-0.1470,19h17m33.12s,+50d35m49.4s,14.514,
4833421,K00232.03,Kepler-122 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,21.58752788,7.498e-05,-7.498e-05,142.96728,0.00271,-0.00271,0.009,0.392,-0.009,4.4968,0.0789,-0.0789,336.8,10.4,-10.4,2.18,0.35,-0.34,747.0,,,73.42,33.29,-25.50,34.00,4,q1_q17_dr25_tce,6038.00,121.00,-121.00,4.284,0.137,-0.112,1.1910,0.1890,-0.1890,19h24m26.85s,+39d56m56.8s,14.247,
5357545,K02219.01,Kepler-1809 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0,3.757294695,6.729e-06,-6.729e-06,133.95965,0.00148,-0.00148,0.586,0.362,-0.372,0.9269,0.0657,-0.0657,273.3,16.7,-16.7,1.23,0.1,-0.03,877.0,,,139.89,32.45,-16.28,23.40,1,q1_q17_dr25_tce,4901.00,78.00,-78.00,4.618,0.012,-0.054,0.7160,0.0540,-0.0210,19h21m03.68s,+40d32m55.1s,14.099,
6871071,K02220.01,Kepler-374 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.2828024,1.281e-05,-1.281e-05,131.89965,0.00318,-0.00318,0.159,0.294,-0.159,3.2532,0.0925,-0.0925,142.5,6.3,-6.3,1.79,0.28,-0.42,1467.0,,,1093.39,457.24,-484.58,24.40,3,q1_q17_dr25_tce,5640.00,85.00,-77.00,4.087,0.203,-0.087,1.5150,0.2360,-0.3530,19h36m33.10s,+42d22m13.8s,14.686,
5342473,K02297.01,Kepler-1818 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.64495172,2.568e-05,-2.568e-05,136.02095,0.00521,-0.00521,0.301,0.147,-0.301,3.366,0.123,-0.123,147.4,8.6,-8.6,1.38,0.41,-0.22,1209.0,,,504.23,453.09,-189.86,19.80,1,q1_q17_dr25_tce,6047.00,180.00,-180.00,4.343,0.128,-0.192,1.1290,0.3380,-0.1820,18h57m18.84s,+40d34m08.1s,14.338,
9334893,K02298.01,,CANDIDATE,CANDIDATE,0.9000,0,0,0,0,16.6671415,0.0001253,-0.0001253,141.76551,0.00634,-0.00634,0.444,0.042,-0.422,3.526,0.197,-0.197,175,11,-11,0.7,0.04,-0.04,469.0,,,11.47,2.87,-2.52,17.90,1,q1_q17_dr25_tce,4729.00,143.00,-143.00,4.726,0.045,-0.024,0.5250,0.0280,-0.0320,19h13m49.45s,+45d48m07.6s,13.831,
9963265,K02299.01,Kepler-1819 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,16.48686712,3.61e-05,-3.61e-05,139.20338,0.00169,-0.00169,1.198,70.49,-0.479,1.431,0.11,-0.11,987.9,58,-58,27.45,7.49,-3.2,760.0,,,78.99,63.75,-26.23,22.10,1,q1_q17_dr25_tce,6090.00,169.00,-232.00,4.447,0.060,-0.192,1.0710,0.2920,-0.1250,19h46m14.41s,+46d51m26.9s,15.315,
10583761,K02300.01,Kepler-1179 b,CONFIRMED,CANDIDATE,0.9920,0,0,0,0,2.685054445,4.508e-06,-4.508e-06,132.60443,0.00138,-0.00138,0.762,0.188,-0.519,1.0473,0.0482,-0.0482,252.7,11,-11,1.46,0.26,-0.18,1137.0,,,395.08,225.07,-121.21,28.90,1,q1_q17_dr25_tce,5266.00,158.00,-142.00,4.484,0.112,-0.182,0.8290,0.1500,-0.1000,18h56m23.43s,+47d48m38.3s,14.077,
7542813,K02302.01,Kepler-1180 b,CONFIRMED,CANDIDATE,0.9820,0,0,0,0,16.8600805,0.00013,-0.00013,139.84916,0.00662,-0.00662,0.682,0.255,-0.47,5.557,0.174,-0.174,273.4,14,-14,1.71,0.47,-0.24,765.0,,,80.90,68.23,-28.80,22.40,1,q1_q17_dr25_tce,6205.00,197.00,-219.00,4.419,0.101,-0.188,0.9730,0.2680,-0.1340,19h43m33.00s,+43d09m21.8s,14.989,
12058147,K02072.01,Kepler-1082 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,1.54320541,3.838e-06,-3.838e-06,131.5554,0.00191,-0.00191,0.217,0.226,-0.217,2.5779,0.0539,-0.0539,91.2,3,-3,1.23,0.19,-0.25,1827.0,,,2636.85,1181.88,-1069.59,35.20,1,q1_q17_dr25_tce,5866.00,105.00,-117.00,4.200,0.182,-0.112,1.2820,0.2070,-0.2530,19h17m26.08s,+50d35m54.5s,13.380,
8164257,K02073.01,Kepler-357 d,CONFIRMED,CANDIDATE,0.9930,0,0,0,0,49.5004725,0.0003399,-0.0003399,139.04294,0.0057,-0.0057,0.162,0.304,-0.162,5.772,0.162,-0.162,965.2,35.6,-35.6,2.49,0.1,-0.19,402.0,,,6.20,0.93,-1.26,27.80,2,q1_q17_dr25_tce,4954.00,79.00,-79.00,4.500,0.072,-0.023,0.8280,0.0320,-0.0650,19h24m58.34s,+44d00m31.4s,15.565,
8164257,K02073.02,Kepler-357 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,6.47539108,2.105e-05,-2.105e-05,137.5825,0.00272,-0.00272,0.486,0.027,-0.443,2.7048,0.0816,-0.0816,530.6,20.8,-20.8,1.92,0.07,-0.15,793.0,,,93.41,13.94,-19.03,28.10,1,q1_q17_dr25_tce,4954.00,79.00,-79.00,4.500,0.072,-0.023,0.8280,0.0320,-0.0650,19h24m58.34s,+44d00m31.4s,15.565,
8164257,K02073.03,Kepler-357 c,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,16.85825609,6.042e-05,-6.042e-05,142.34289,0.00273,-0.00273,0.763,0.048,-0.533,2.0728,0.0848,-0.0848,759.6,37.9,-37.9,2.51,0.1,-0.2,576.0,,,26.05,3.89,-5.30,21.80,3,q1_q17_dr25_tce,4954.00,79.00,-79.00,4.500,0.072,-0.023,0.8280,0.0320,-0.0650,19h24m58.34s,+44d00m31.4s,15.565,
10593759,K00025.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,3.132604547,1.481e-06,-1.481e-06,136.010454,0.000394,-0.000394,1.251,3.655,-0.151,3.6337,0.0226,-0.0226,9969.2,52,-52,48.73,16.67,-7.14,1444.0,,,1028.81,1031.76,-372.96,222.30,1,q1_q17_dr25_tce,6248.00,168.00,-205.00,4.328,0.108,-0.201,1.1810,0.4040,-0.1730,19h17m02.80s,+47d48m55.9s,13.499,
6774537,K02146.01,Kepler-1120 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.949029106,7.72e-06,-7.72e-06,133.13832,0.00224,-0.00224,0.044,0.412,-0.044,2.0311,0.0652,-0.0652,358.3,14.1,-14.1,1.48,0.12,-0.15,1027.0,,,263.92,82.24,-74.65,29.30,1,q1_q17_dr25_tce,4983.00,150.00,-135.00,4.512,0.084,-0.052,0.8070,0.0640,-0.0850,19h23m39.48s,+42d17m11.7s,15.333,
